Year,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2015,_L_SN_030301_1,,PT,2021,0.7000000000000001
2016,_L_SN_030301_1,,PT,2021,0.7000000000000001
2017,_L_SN_030301_1,,PT,2021,0.5
2018,_L_SN_030301_1,,PT,2021,0.5
2019,_L_SN_030301_1,,PT,2021,0.5
2020,_L_SN_030301_1,,PT,2021,0.5
2021,_L_SN_030301_1,,PT,2021,0.5
