Year,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2015,_L_SN_0110602_1,,UG_M3,2020,35
2016,_L_SN_0110602_1,,UG_M3,2020,25
2017,_L_SN_0110602_1,,UG_M3,2020,21
2020,_L_SN_0110602_1,,UG_M3,2020,38
2015,_L_SN_0110602_2,,UG_M3,2020,160
2016,_L_SN_0110602_2,,UG_M3,2020,140
2017,_L_SN_0110602_2,,UG_M3,2020,448
2020,_L_SN_0110602_2,,UG_M3,2020,151
