Year,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2016,SL_EMP_EARN,,XOF,2021,658.6
2017,SL_EMP_EARN,,XOF,2021,555.0
2018,SL_EMP_EARN,,XOF,2021,460.9
2019,SL_EMP_EARN,,XOF,2021,517.7
2020,SL_EMP_EARN,,XOF,2021,550.6
2021,SL_EMP_EARN,,XOF,2021,624.2
